CC Task Create Date,CC Order ID,CC Task ID,SKU ID,Location ID,CC Task Status,CC Task Create Time,CC Task Finish Time,Source From,CC Task Stage,SKU Diff Order,On Hand Qty,Scanned Qty,Diff Qty,Diff Qty (ABS)
2026-05-03,CCBRFPE12605030235,CCTBRFPE12605030354,43422472985_261829220943,BRFPE1-A2-22-01-1-025,DONE,2026-05-03 09:36:53,2026-05-03 09:52:52,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030235,CCTBRFPE12605030358,43422472985_261829220943,BRFPE1-A2-22-01-1-025,DONE,2026-05-03 09:52:52,2026-05-03 09:53:09,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030236,CCTBRFPE12605030355,40356741749_280568477718,BRFPE1-A2-23-01-1-002,DONE,2026-05-03 09:37:30,2026-05-03 09:58:54,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030236,CCTBRFPE12605030359,40356741749_280568477718,BRFPE1-A2-23-01-1-002,DONE,2026-05-03 09:58:54,2026-05-03 09:59:07,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030237,CCTBRFPE12605030356,57057579221_395675047161,BRFPE1-HS15-01-22-1-001,DONE,2026-05-03 09:42:34,2026-05-03 10:16:07,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030237,CCTBRFPE12605030361,57057579221_395675047161,BRFPE1-HS15-01-22-1-001,DONE,2026-05-03 10:16:07,2026-05-03 10:16:17,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030238,CCTBRFPE12605030360,43629717270_320722327336,BRFPE1-A2-04-01-4-049,DONE,2026-05-03 10:04:30,2026-05-03 10:04:41,OBPicking,2,Y,2,0,-2,2
2026-05-03,CCBRFPE12605030238,CCTBRFPE12605030357,43629717270_320722327336,BRFPE1-A2-04-01-4-049,DONE,2026-05-03 09:45:13,2026-05-03 10:04:30,OBPicking,1,Y,2,0,-2,2
2026-05-03,CCBRFPE12605030239,CCTBRFPE12605030363,28379695650_233945306062,BRFPE1-A2-10-01-3-027,DONE,2026-05-03 10:35:51,2026-05-03 10:36:01,OBPicking,2,Y,3,0,-3,3
2026-05-03,CCBRFPE12605030239,CCTBRFPE12605030362,28379695650_233945306062,BRFPE1-A2-10-01-3-027,DONE,2026-05-03 10:18:56,2026-05-03 10:35:50,OBPicking,1,Y,3,0,-3,3
2026-05-03,CCBRFPE12605030240,CCTBRFPE12605030364,40273958821_291946094146,BRFPE1-A2-04-01-1-112,DONE,2026-05-03 11:01:34,2026-05-03 11:57:25,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030240,CCTBRFPE12605030370,40273958821_291946094146,BRFPE1-A2-04-01-1-112,DONE,2026-05-03 11:57:25,2026-05-03 11:57:40,OBPicking,2,N,1,1,0,0
2026-05-03,CCBRFPE12605030241,CCTBRFPE12605030365,27682808530_177101479916,BRFPE1-A2-19-01-4-134,DONE,2026-05-03 11:34:37,2026-05-03 11:58:40,OBPicking,1,Y,2,0,-2,2
2026-05-03,CCBRFPE12605030241,CCTBRFPE12605030371,27682808530_177101479916,BRFPE1-A2-19-01-4-134,DONE,2026-05-03 11:58:40,2026-05-03 11:58:47,OBPicking,2,Y,2,0,-2,2
2026-05-03,CCBRFPE12605030242,CCTBRFPE12605030366,26942557954_261851812815,BRFPE1-A2-14-01-4-156,DONE,2026-05-03 11:35:38,2026-05-03 11:59:26,OBPicking,1,Y,2,0,-2,2
2026-05-03,CCBRFPE12605030242,CCTBRFPE12605030372,26942557954_261851812815,BRFPE1-A2-14-01-4-156,DONE,2026-05-03 11:59:26,2026-05-03 11:59:36,OBPicking,2,Y,2,0,-2,2
2026-05-03,CCBRFPE12605030243,CCTBRFPE12605030373,28179950412_242918132030,BRFPE1-A2-20-01-4-006,DONE,2026-05-03 12:00:34,2026-05-03 12:00:40,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030243,CCTBRFPE12605030367,28179950412_242918132030,BRFPE1-A2-20-01-4-006,DONE,2026-05-03 11:38:49,2026-05-03 12:00:34,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030244,CCTBRFPE12605030374,56206334986_177383259539,BRFPE1-A2-12-01-1-005,DONE,2026-05-03 12:01:57,2026-05-03 12:02:06,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030244,CCTBRFPE12605030368,56206334986_177383259539,BRFPE1-A2-12-01-1-005,DONE,2026-05-03 11:39:11,2026-05-03 12:01:57,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030245,CCTBRFPE12605030375,24136913320_119283599029,BRFPE1-A2-31-01-3-055,DONE,2026-05-03 12:03:14,2026-05-03 12:03:21,OBPicking,2,Y,5,0,-5,5
2026-05-03,CCBRFPE12605030245,CCTBRFPE12605030369,24136913320_119283599029,BRFPE1-A2-31-01-3-055,DONE,2026-05-03 11:46:39,2026-05-03 12:03:14,OBPicking,1,Y,5,0,-5,5
2026-05-03,CCBRFPE12605030246,CCTBRFPE12605030376,44103007983_300247702340,BRFPE1-HS13-01-24-1-002,DONE,2026-05-03 12:26:07,2026-05-03 12:29:56,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030246,CCTBRFPE12605030376,52600878992_310080607303,BRFPE1-HS13-01-24-1-002,DONE,2026-05-03 12:26:07,2026-05-03 12:29:56,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030246,CCTBRFPE12605030376,53155742505_360519517130,BRFPE1-HS13-01-24-1-002,DONE,2026-05-03 12:26:07,2026-05-03 12:29:56,ManualCreation,1,N,25,25,0,0
2026-05-03,CCBRFPE12605030246,CCTBRFPE12605030376,26027979801_215831904929,BRFPE1-HS13-01-24-1-002,DONE,2026-05-03 12:26:07,2026-05-03 12:29:56,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030246,CCTBRFPE12605030376,27427898319_252758283065,BRFPE1-HS13-01-24-1-002,DONE,2026-05-03 12:26:07,2026-05-03 12:29:56,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030247,CCTBRFPE12605030377,56506983714_395624167286,BRFPE1-HS39-01-02-1-001,DONE,2026-05-03 12:37:01,2026-05-03 12:38:32,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030247,CCTBRFPE12605030377,51800395250_405036127086,BRFPE1-HS39-01-02-1-001,DONE,2026-05-03 12:37:01,2026-05-03 12:38:32,ManualCreation,1,Y,6,3,-3,3
2026-05-03,CCBRFPE12605030247,CCTBRFPE12605030377,56450055325_259063983290,BRFPE1-HS39-01-02-1-001,DONE,2026-05-03 12:37:01,2026-05-03 12:38:32,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030247,CCTBRFPE12605030377,26583844882_425143207212,BRFPE1-HS39-01-02-1-001,DONE,2026-05-03 12:37:01,2026-05-03 12:38:32,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030247,CCTBRFPE12605030378,51800395250_405036127086,BRFPE1-HS39-01-02-1-001,DONE,2026-05-03 12:38:32,2026-05-03 12:48:37,ManualCreation,2,Y,6,0,-6,6
2026-05-03,CCBRFPE12605030247,CCTBRFPE12605030377,41408749203_260737157792,BRFPE1-HS39-01-02-1-001,DONE,2026-05-03 12:37:01,2026-05-03 12:38:32,ManualCreation,1,N,8,8,0,0
2026-05-03,CCBRFPE12605030248,CCTBRFPE12605030379,41769095832_281565320408,BRFPE1-HS39-01-02-1-002,DONE,2026-05-03 12:38:53,2026-05-03 12:40:32,ManualCreation,1,N,8,8,0,0
2026-05-03,CCBRFPE12605030248,CCTBRFPE12605030379,29025974443_233794896756,BRFPE1-HS39-01-02-1-002,DONE,2026-05-03 12:38:53,2026-05-03 12:40:32,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030248,CCTBRFPE12605030379,28925974481_128213010436,BRFPE1-HS39-01-02-1-002,DONE,2026-05-03 12:38:53,2026-05-03 12:40:32,ManualCreation,1,N,8,8,0,0
2026-05-03,CCBRFPE12605030248,CCTBRFPE12605030379,44464349435_266183707030,BRFPE1-HS39-01-02-1-002,DONE,2026-05-03 12:38:53,2026-05-03 12:40:32,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030248,CCTBRFPE12605030379,29780842481_208350650493,BRFPE1-HS39-01-02-1-002,DONE,2026-05-03 12:38:53,2026-05-03 12:40:32,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030249,CCTBRFPE12605030380,42504184024_290355429474,BRFPE1-HS39-01-04-1-001,DONE,2026-05-03 12:40:44,2026-05-03 12:45:11,ManualCreation,1,Y,31,30,-1,1
2026-05-03,CCBRFPE12605030249,CCTBRFPE12605030380,46506457630_302419441290,BRFPE1-HS39-01-04-1-001,DONE,2026-05-03 12:40:44,2026-05-03 12:45:11,ManualCreation,1,Y,2,1,-1,1
2026-05-03,CCBRFPE12605030249,CCTBRFPE12605030380,26485718712_350145971471,BRFPE1-HS39-01-04-1-001,DONE,2026-05-03 12:40:44,2026-05-03 12:45:11,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030249,CCTBRFPE12605030380,45502676777_208786130696,BRFPE1-HS39-01-04-1-001,DONE,2026-05-03 12:40:44,2026-05-03 12:45:11,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030249,CCTBRFPE12605030381,46506457630_302419441290,BRFPE1-HS39-01-04-1-001,DONE,2026-05-03 12:45:11,2026-05-03 13:00:19,ManualCreation,2,Y,2,1,-1,1
2026-05-03,CCBRFPE12605030249,CCTBRFPE12605030380,27981772114_248060716753,BRFPE1-HS39-01-04-1-001,DONE,2026-05-03 12:40:44,2026-05-03 12:45:11,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030249,CCTBRFPE12605030380,43704174091_186117119933,BRFPE1-HS39-01-04-1-001,DONE,2026-05-03 12:40:44,2026-05-03 12:45:11,ManualCreation,1,N,16,16,0,0
2026-05-03,CCBRFPE12605030249,CCTBRFPE12605030380,25046877633_301487688979,BRFPE1-HS39-01-04-1-001,DONE,2026-05-03 12:40:44,2026-05-03 12:45:11,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030249,CCTBRFPE12605030381,42504184024_290355429474,BRFPE1-HS39-01-04-1-001,DONE,2026-05-03 12:45:11,2026-05-03 13:00:19,ManualCreation,2,Y,31,29,-2,2
2026-05-03,CCBRFPE12605030250,CCTBRFPE12605030382,43406312058_188575268916,BRFPE1-HS39-01-04-1-002,DONE,2026-05-03 12:53:32,2026-05-03 12:56:15,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030250,CCTBRFPE12605030382,40914598012_129428785787,BRFPE1-HS39-01-04-1-002,DONE,2026-05-03 12:53:32,2026-05-03 12:56:15,ManualCreation,1,N,10,10,0,0
2026-05-03,CCBRFPE12605030250,CCTBRFPE12605030382,54456498735_405584970125,BRFPE1-HS39-01-04-1-002,DONE,2026-05-03 12:53:32,2026-05-03 12:56:15,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030250,CCTBRFPE12605030382,42326339037_272200759729,BRFPE1-HS39-01-04-1-002,DONE,2026-05-03 12:53:32,2026-05-03 12:56:15,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030384,40521729770_218728919994,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 13:07:40,2026-05-03 13:17:44,ManualCreation,2,Y,18,16,-2,2
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030383,40521729770_218728919994,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 12:57:46,2026-05-03 13:07:40,ManualCreation,1,Y,18,16,-2,2
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030383,28375978926_237364727561,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 12:57:46,2026-05-03 13:07:40,ManualCreation,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030384,26825983551_252626414514,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 13:07:40,2026-05-03 13:17:44,ManualCreation,2,N,3,3,0,0
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030384,43704174091_186117119933,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 13:07:40,2026-05-03 13:17:44,ManualCreation,2,N,19,19,0,0
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030384,28375978926_237364727560,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 13:07:40,2026-05-03 13:17:44,ManualCreation,2,Y,0,1,1,1
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030384,43722304661_266815009656,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 13:07:40,2026-05-03 13:17:44,ManualCreation,2,N,10,10,0,0
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030383,43704174091_186117119933,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 12:57:46,2026-05-03 13:07:40,ManualCreation,1,N,19,19,0,0
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030383,26825983551_252626414514,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 12:57:46,2026-05-03 13:07:40,ManualCreation,1,Y,3,0,-3,3
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030383,28375978926_237364727560,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 12:57:46,2026-05-03 13:07:40,ManualCreation,1,Y,0,1,1,1
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030384,28375978926_237364727561,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 13:07:40,2026-05-03 13:17:44,ManualCreation,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030251,CCTBRFPE12605030383,43722304661_266815009656,BRFPE1-HS39-01-06-1-001,DONE,2026-05-03 12:57:46,2026-05-03 13:07:40,ManualCreation,1,N,10,10,0,0
2026-05-03,CCBRFPE12605030254,CCTBRFPE12605030385,44856349016_435572479240,BRFPE1-HS39-01-06-1-002,DONE,2026-05-03 13:09:59,2026-05-03 13:10:46,ManualCreation,1,Y,3,2,-1,1
2026-05-03,CCBRFPE12605030254,CCTBRFPE12605030386,44856349016_435572479240,BRFPE1-HS39-01-06-1-002,DONE,2026-05-03 13:10:46,2026-05-03 13:54:15,ManualCreation,2,N,3,3,0,0
2026-05-03,CCBRFPE12605030254,CCTBRFPE12605030386,27739879762_291084182186,BRFPE1-HS39-01-06-1-002,DONE,2026-05-03 13:10:46,2026-05-03 13:54:15,ManualCreation,2,N,15,15,0,0
2026-05-03,CCBRFPE12605030254,CCTBRFPE12605030385,40506320900_243781230380,BRFPE1-HS39-01-06-1-002,DONE,2026-05-03 13:09:59,2026-05-03 13:10:46,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030254,CCTBRFPE12605030385,27739879762_291084182186,BRFPE1-HS39-01-06-1-002,DONE,2026-05-03 13:09:59,2026-05-03 13:10:46,ManualCreation,1,Y,15,16,1,1
2026-05-03,CCBRFPE12605030255,CCTBRFPE12605030387,28729690733_257896446486,BRFPE1-A2-09-01-3-096,DONE,2026-05-03 13:16:00,2026-05-03 13:44:29,OBPicking,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030256,CCTBRFPE12605030388,41319781170_296618104207,BRFPE1-HS39-01-08-1-001,DONE,2026-05-03 13:18:33,2026-05-03 13:20:02,ManualCreation,1,N,18,18,0,0
2026-05-03,CCBRFPE12605030256,CCTBRFPE12605030390,28426724832_243058923998,BRFPE1-HS39-01-08-1-001,DONE,2026-05-03 13:20:02,2026-05-03 14:03:53,ManualCreation,2,Y,3,2,-1,1
2026-05-03,CCBRFPE12605030256,CCTBRFPE12605030388,28426724832_243058923998,BRFPE1-HS39-01-08-1-001,DONE,2026-05-03 13:18:33,2026-05-03 13:20:02,ManualCreation,1,Y,3,2,-1,1
2026-05-03,CCBRFPE12605030256,CCTBRFPE12605030388,25797366069_286881623105,BRFPE1-HS39-01-08-1-001,DONE,2026-05-03 13:18:33,2026-05-03 13:20:02,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030257,CCTBRFPE12605030398,43812032340_261008868833,BRFPE1-HS24-01-10-1-002,DONE,2026-05-03 13:31:47,2026-05-03 13:37:03,OBPicking,2,Y,10,9,-1,1
2026-05-03,CCBRFPE12605030257,CCTBRFPE12605030389,43812032340_261008868833,BRFPE1-HS24-01-10-1-002,DONE,2026-05-03 13:18:42,2026-05-03 13:31:47,OBPicking,1,Y,10,0,-10,10
2026-05-03,CCBRFPE12605030258,CCTBRFPE12605030391,40655349568_260451645450,BRFPE1-HS39-01-08-1-002,DONE,2026-05-03 13:20:20,2026-05-03 13:22:40,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030258,CCTBRFPE12605030391,42079537835_272483192555,BRFPE1-HS39-01-08-1-002,DONE,2026-05-03 13:20:20,2026-05-03 13:22:40,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030258,CCTBRFPE12605030391,48606370056_259170158841,BRFPE1-HS39-01-08-1-002,DONE,2026-05-03 13:20:20,2026-05-03 13:22:40,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030258,CCTBRFPE12605030391,26685730010_208493463641,BRFPE1-HS39-01-08-1-002,DONE,2026-05-03 13:20:20,2026-05-03 13:22:40,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030258,CCTBRFPE12605030391,40259465090_290791399456,BRFPE1-HS39-01-08-1-002,DONE,2026-05-03 13:20:20,2026-05-03 13:22:40,ManualCreation,1,N,12,12,0,0
2026-05-03,CCBRFPE12605030259,CCTBRFPE12605030405,42874563247_281992290471,BRFPE1-A2-13-01-1-028,DONE,2026-05-03 13:54:45,2026-05-03 13:54:58,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030259,CCTBRFPE12605030392,42874563247_281992290471,BRFPE1-A2-13-01-1-028,DONE,2026-05-03 13:20:27,2026-05-03 13:54:45,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030260,CCTBRFPE12605030393,48606370056_259170158841,BRFPE1-HS39-01-08-1-002,DONE,2026-05-03 13:22:44,2026-05-03 13:25:38,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030260,CCTBRFPE12605030393,40655349568_260451645450,BRFPE1-HS39-01-08-1-002,DONE,2026-05-03 13:22:44,2026-05-03 13:25:38,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030260,CCTBRFPE12605030393,40259465090_290791399456,BRFPE1-HS39-01-08-1-002,DONE,2026-05-03 13:22:44,2026-05-03 13:25:38,ManualCreation,1,N,12,12,0,0
2026-05-03,CCBRFPE12605030260,CCTBRFPE12605030393,26685730010_208493463641,BRFPE1-HS39-01-08-1-002,DONE,2026-05-03 13:22:44,2026-05-03 13:25:38,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030260,CCTBRFPE12605030393,42079537835_272483192555,BRFPE1-HS39-01-08-1-002,DONE,2026-05-03 13:22:44,2026-05-03 13:25:38,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030261,CCTBRFPE12605030394,47155428507_395493361367,BRFPE1-HS39-01-10-1-001,DONE,2026-05-03 13:25:46,2026-05-03 13:27:01,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030261,CCTBRFPE12605030394,26585730125_218493462522,BRFPE1-HS39-01-10-1-001,DONE,2026-05-03 13:25:46,2026-05-03 13:27:01,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030261,CCTBRFPE12605030394,51202463927_395240086326,BRFPE1-HS39-01-10-1-001,DONE,2026-05-03 13:25:46,2026-05-03 13:27:01,ManualCreation,1,N,13,13,0,0
2026-05-03,CCBRFPE12605030261,CCTBRFPE12605030394,44124139968_276961133161,BRFPE1-HS39-01-10-1-001,DONE,2026-05-03 13:25:46,2026-05-03 13:27:01,ManualCreation,1,N,12,12,0,0
2026-05-03,CCBRFPE12605030262,CCTBRFPE12605030395,26485730080_79908048105,BRFPE1-HS39-01-10-1-002,DONE,2026-05-03 13:27:15,2026-05-03 13:29:36,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030262,CCTBRFPE12605030395,42251048809_270083848937,BRFPE1-HS39-01-10-1-002,DONE,2026-05-03 13:27:15,2026-05-03 13:29:36,ManualCreation,1,N,9,9,0,0
2026-05-03,CCBRFPE12605030262,CCTBRFPE12605030395,43022582183_301837050139,BRFPE1-HS39-01-10-1-002,DONE,2026-05-03 13:27:15,2026-05-03 13:29:36,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030262,CCTBRFPE12605030396,53704632201_262332668318,BRFPE1-HS39-01-10-1-002,DONE,2026-05-03 13:29:36,2026-05-03 14:04:34,ManualCreation,2,N,10,10,0,0
2026-05-03,CCBRFPE12605030262,CCTBRFPE12605030395,27026613179_157687693058,BRFPE1-HS39-01-10-1-002,DONE,2026-05-03 13:27:15,2026-05-03 13:29:36,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030262,CCTBRFPE12605030395,53704632201_262332668318,BRFPE1-HS39-01-10-1-002,DONE,2026-05-03 13:27:15,2026-05-03 13:29:36,ManualCreation,1,Y,10,5,-5,5
2026-05-03,CCBRFPE12605030263,CCTBRFPE12605030397,43723043681_271873641351,BRFPE1-HS39-01-12-1-001,DONE,2026-05-03 13:30:18,2026-05-03 13:32:31,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030263,CCTBRFPE12605030397,57057579221_395675047161,BRFPE1-HS39-01-12-1-001,DONE,2026-05-03 13:30:18,2026-05-03 13:32:31,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030263,CCTBRFPE12605030397,41672302867_306814120633,BRFPE1-HS39-01-12-1-001,DONE,2026-05-03 13:30:18,2026-05-03 13:32:31,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030263,CCTBRFPE12605030397,27384812675_198467166833,BRFPE1-HS39-01-12-1-001,DONE,2026-05-03 13:30:18,2026-05-03 13:32:31,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030264,CCTBRFPE12605030403,47858043744_272496469571,BRFPE1-HS34-01-20-1-002,DONE,2026-05-03 13:50:16,2026-05-03 13:50:43,OBPicking,2,Y,2,0,-2,2
2026-05-03,CCBRFPE12605030264,CCTBRFPE12605030399,47858043744_272496469571,BRFPE1-HS34-01-20-1-002,DONE,2026-05-03 13:37:08,2026-05-03 13:50:16,OBPicking,1,Y,2,0,-2,2
2026-05-03,CCBRFPE12605030265,CCTBRFPE12605030400,41961651248_265977783559,BRFPE1-A2-17-01-2-122,DONE,2026-05-03 13:43:30,2026-05-03 13:49:03,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030265,CCTBRFPE12605030402,41961651248_265977783559,BRFPE1-A2-17-01-2-122,DONE,2026-05-03 13:49:03,2026-05-03 13:49:24,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030266,CCTBRFPE12605030407,28626622947_178719058206,BRFPE1-A2-31-01-2-029,DONE,2026-05-03 14:02:20,2026-05-03 14:02:27,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030266,CCTBRFPE12605030401,28626622947_178719058206,BRFPE1-A2-31-01-2-029,DONE,2026-05-03 13:47:26,2026-05-03 14:02:20,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030267,CCTBRFPE12605030404,56406869284_435614835899,BRFPE1-HS28-01-28-2-002,DONE,2026-05-03 13:51:15,2026-05-03 13:55:34,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030267,CCTBRFPE12605030406,56406869284_435614835899,BRFPE1-HS28-01-28-2-002,DONE,2026-05-03 13:55:34,2026-05-03 13:55:43,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030268,CCTBRFPE12605030408,55555907397_390534104813,BRFPE1-A2-33-01-3-233,DONE,2026-05-03 14:10:52,2026-05-03 14:32:00,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030268,CCTBRFPE12605030411,55555907397_390534104813,BRFPE1-A2-33-01-3-233,DONE,2026-05-03 14:32:00,2026-05-03 14:32:08,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030269,CCTBRFPE12605030410,28965195920_246855398177,BRFPE1-A2-19-01-3-111,DONE,2026-05-03 14:30:03,2026-05-03 14:30:10,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030269,CCTBRFPE12605030409,28965195920_246855398177,BRFPE1-A2-19-01-3-111,DONE,2026-05-03 14:15:25,2026-05-03 14:30:03,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030270,CCTBRFPE12605030415,43902761772_270227091588,BRFPE1-A2-16-01-3-098,DONE,2026-05-03 15:09:23,2026-05-03 15:09:31,OBPicking,2,Y,5,0,-5,5
2026-05-03,CCBRFPE12605030270,CCTBRFPE12605030412,43902761772_270227091588,BRFPE1-A2-16-01-3-098,DONE,2026-05-03 14:38:18,2026-05-03 15:09:23,OBPicking,1,Y,5,0,-5,5
2026-05-03,CCBRFPE12605030271,CCTBRFPE12605030413,47350993288_420088568054,BRFPE1-A2-17-01-4-147,DONE,2026-05-03 14:49:46,2026-05-03 15:10:07,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030271,CCTBRFPE12605030416,47350993288_420088568054,BRFPE1-A2-17-01-4-147,DONE,2026-05-03 15:10:07,2026-05-03 15:10:15,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030272,CCTBRFPE12605030414,25691355901_242625938539,BRFPE1-A2-14-01-3-116,DONE,2026-05-03 15:04:14,2026-05-03 15:10:55,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030272,CCTBRFPE12605030417,25691355901_242625938539,BRFPE1-A2-14-01-3-116,DONE,2026-05-03 15:10:55,2026-05-03 15:11:00,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030273,CCTBRFPE12605030418,27932600140_138291256006,BRFPE1-A2-16-01-2-207,DONE,2026-05-03 15:12:45,2026-05-03 15:18:40,OBPicking,1,Y,3,0,-3,3
2026-05-03,CCBRFPE12605030273,CCTBRFPE12605030420,27932600140_138291256006,BRFPE1-A2-16-01-2-207,DONE,2026-05-03 15:18:40,2026-05-03 15:19:09,OBPicking,2,Y,3,0,-3,3
2026-05-03,CCBRFPE12605030274,CCTBRFPE12605030432,26181089109_215926867875,BRFPE1-HV-03-01-3-169,DONE,2026-05-03 15:45:20,2026-05-03 15:46:50,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030274,CCTBRFPE12605030419,26181089109_215926867875,BRFPE1-HV-03-01-3-169,DONE,2026-05-03 15:18:02,2026-05-03 15:45:20,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030275,CCTBRFPE12605030421,24247936792_360493885694,BRFPE1-A2-29-01-5-002,DONE,2026-05-03 15:18:53,2026-05-03 15:34:11,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030276,CCTBRFPE12605030427,43218412466_301512169772,BRFPE1-A2-16-01-1-047,DONE,2026-05-03 15:38:06,2026-05-03 15:46:22,OBPicking,2,Y,1,0,-1,1
